2VQ3,2
5MSU,1
4JK3,1
2QX4,2
4G7R,1
5HWR,1
5YK0,1
1XNJ,1
6B3B,1
5TEG,1
3A4M,2
1KJQ,2
2RAF,1
5K7U,1
5T6Q,1
4R4U,1
1GG5,2
4AT2,1
1G99,2
4YNP,1
2R2G,2
4RKZ,1
2GMH,1
3HYO,1
5W40,1
1H1O,2
3LC6,1
5O1M,1
2BFR,1
5IRN,1
1X1A,1
3B1F,1
5KVS,2
4JAQ,1
6BM5,1
3E23,1
4XZJ,1
4CIU,2
3UBM,2
4GRC,1
4KEC,1
5L3K,4
3C4A,1
1QRR,1
6FJH,2
3WV7,1
1VJT,1
6BDM,1
1OHB,1
2E1M,1
4DJA,1
5O9U,1
4Y0X,1
2X3N,1
5DTU,1
4U0U,2
1DGK,2
2ECK,1
2WN7,1
4E03,1
5LB3,1
2ZW7,1
5MVF,1
1Z2O,1
5JR7,1
2ZI4,1
4NE2,1
2B4D,2
1YLI,2
4U89,1
3TRI,2
5MBX,1
1PJS,2
3NE7,1
2QB5,1
3K9V,1
1Z45,1
2J0W,1
5LDG,1
5TDZ,1
1QHU,1
2AWN,2
1O9X,1
1TC6,2
2GQU,1
4N67,1
1YZR,1
4BUP,1
4W7L,1
5O96,2
1O2D,1
6GG2,1
2QV7,1
2G3H,1
5FA8,1
4WH2,1
3TFG,1
4IHJ,1
5ODT,1
3I9K,1
5LY3,1
5HE9,1
1HSK,1
5O0X,1
5K8C,1
3TPT,1
5GI8,1
4RZQ,1
2O0J,1
4NL5,2
3QJ4,1
4OMF,1
5GWX,1
6GNF,1
2FYK,2
3T4N,1
3DIN,1
5L4L,1
3TUZ,2
2YQZ,1
4PZR,1
4RS2,1
5ND2,1
2A5F,1
3S1C,1
3HL0,1
5X0G,1
5DPD,2
3V8V,2
3LSJ,2
4NHE,2
2ZIF,2
4REP,1
3ARL,1
1U5U,1
4IFX,1
4BC2,1
5BJV,2
4ZE2,1
4OZJ,1
2ZQX,1
3FH0,2
3KEO,2
1N6C,1
1VDC,1
5BUK,1
1RLZ,1
4YHB,1
6C12,1
3FMP,1
2O2Z,2
4PCL,1
2XRY,1
4DCA,1
5JRX,1
2V2Z,1
1HI5,1
5IHP,1
5F3R,1
3P4X,1
1EE9,1
4AG5,1
3DBG,1
3OZ2,1
1KRH,1
4CZZ,1
5MVR,1
2YYM,1
3UJ7,1
4OTP,1
2CUL,1
3TM4,1
2Y8Q,1
5ERR,1
4QDJ,1
2HQY,1
4R3L,1
2PO0,1
5NAH,1
2Q8Q,1
2PDR,1
2GQ3,1
1RP4,1
3OWA,2
4IZ5,1
4KXF,1
4WBD,1
2I0K,1
2R79,1
1GSA,1
3MBC,1
3KKJ,2
4DCM,1
1A59,1
3QXY,1
1S20,2
5B50,1
3ZL8,1
3IHT,1
4JLV,1
3HY6,1
4H8P,1
2BAC,1
1PUA,1
6HFV,1
4XE8,1
4GD3,1
2IVF,1
4BLV,1
2CG5,1
5KTC,1
3IHG,1
4TXK,1
5GZA,1
5EGJ,1
1Y81,1
3LD2,1
2H3W,1
3E4W,1
1WE1,1
3GYA,1
2B5O,1
3X0V,1
2VYW,1
4CNK,1
3TLX,1
4PSX,1
4PRX,1
3ZBR,1
1U3G,1
2YUT,1
1TAE,1
2CGJ,1
2V3A,1
1L2O,1
4P7A,1
4GT8,1
3O7W,1
1I58,1
1MJ9,1
3JSA,1
5LKU,1
2CNT,1
5TKR,1
2Y53,2
5JKW,1
3X35,1
2UVQ,1
3FBS,1
3PC4,1
4HNH,1
4YSJ,1
4R29,1
3TD7,1
5K8U,1
4CZL,1
2QE6,1
5Y8M,1
4NL4,1
3OWC,1
1C0L,1
3KS0,1
5L3G,1
3HZL,1
1LCO,1
3D4P,1
2VFC,1
1SBY,1
2YW9,1
3KJG,1
1P5R,1
1SZJ,1
2R7A,1
2E6U,1
1S7L,1
2B3D,1
2AHW,1
1RZU,1
2QZZ,1
3BAZ,1
2DYA,1
2ED4,2
7DFR,1
2GZ3,1
3NK7,1
1B8U,1
3F1K,1
2JGV,1
2E5M,1
3EFV,1
1XVT,1
1OJZ,1
2D29,1
3DSR,1
2IOA,1
2OAL,1
1NDI,1
1DO1,1
1GPE,1
1TEZ,1
2GF3,1
1BQ6,1
1BG0,1
1Q0B,1
1FND,1
3CX5,1
1OJA,1
1W1R,1
2IYQ,1
1WVE,1
1DZ4,1
1SG0,1
19HC,9
1UXY,1
1MV8,1
1UWK,1
2FZB,1
1S69,1
1N5U,1
1AI2,1
1K0I,1
1RX0,1
1C0I,1
1DQS,1
2NW8,1
1CZA,1
2RK1,1
1M9M,1
1Y21,1
2RBT,1
1H16,1
1KAE,1
1T7Q,1
1EE2,1
1D7B,1
2G82,1
